Account,Balance
0.0.792624,0
0.0.792205,0
0.0.792193,0
0.0.791956,0
0.0.791942,0
0.0.791783,2531
0.0.791611,0
0.0.791414,0
0.0.790014,0
0.0.789800,0
0.0.789588,957.206947
0.0.789267,7044769.05947
0.0.789038,63.690662
0.0.787177,0
0.0.787107,5760482.344951
0.0.786879,0
0.0.784654,0
0.0.784384,0
0.0.782574,0
0.0.781340,10450.315693
0.0.781339,0
0.0.781240,0
0.0.781139,0
0.0.780969,0
0.0.780433,0
0.0.779953,0
0.0.779946,0
0.0.779677,0
0.0.778537,0.490793
0.0.778238,0
0.0.776001,0
0.0.775349,0
0.0.775328,0
0.0.775312,0
0.0.775090,0
0.0.774952,0
0.0.774672,2000
0.0.774532,0
0.0.774239,0
0.0.773959,0
0.0.773433,0
0.0.772392,610583.122167
0.0.772163,0
0.0.772139,0
0.0.772119,0
0.0.772056,0
0.0.772045,0
0.0.771345,0
0.0.771290,0
0.0.771191,0
0.0.771091,0
0.0.770797,0
0.0.770503,0
0.0.770121,0
0.0.770022,0
0.0.769751,137366.609912
0.0.769536,0
0.0.769123,0
0.0.769066,0
0.0.768872,0
0.0.768808,0
0.0.768800,0
0.0.768084,1503838.230012
0.0.768082,0
0.0.768039,0
0.0.767902,0
0.0.767857,0
0.0.767695,0
0.0.767565,0
0.0.767465,0
0.0.767267,0
0.0.767221,0
0.0.767202,0
0.0.767125,0
0.0.767028,0
0.0.766748,0
0.0.766700,0
0.0.766615,0
0.0.766201,0
0.0.766006,0
0.0.765957,0
0.0.765895,0
0.0.765824,0
0.0.765805,0
0.0.765644,0
0.0.765119,0
0.0.765017,0
0.0.764854,0
0.0.764772,0
0.0.764561,0
0.0.764447,0
0.0.764189,0
0.0.763914,0
0.0.763850,0
0.0.763740,0
0.0.763499,0
0.0.763193,0
0.0.763010,0
0.0.762626,0
0.0.762587,0
0.0.762478,0
0.0.762403,0
0.0.762379,0
0.0.762262,0
0.0.762068,33908899.579665
0.0.761966,0
0.0.761923,0
0.0.761614,0
0.0.761390,0
0.0.761294,0
0.0.761124,0
0.0.761056,0
0.0.761006,0
0.0.760964,0
0.0.760874,0
0.0.760841,0
0.0.760496,0
0.0.760467,0
0.0.760246,0
0.0.760232,0
0.0.759964,0
0.0.759868,0
0.0.759751,0
0.0.759748,0
0.0.759720,0
0.0.759542,0
0.0.759511,0
0.0.759440,0
0.0.759380,0
0.0.759298,0
0.0.759297,0
0.0.759002,0
0.0.758987,0
0.0.758954,0
0.0.758890,0
0.0.758813,0
0.0.758738,0
0.0.757488,0
0.0.757224,0
0.0.756633,0
0.0.756305,0
0.0.756250,0
0.0.756240,0
0.0.756234,0
0.0.756073,0
0.0.755952,0
0.0.755945,0
0.0.755860,0
0.0.755731,0
0.0.755713,0
0.0.755623,0
0.0.755616,0
0.0.755582,0
0.0.755575,0
0.0.755479,0
0.0.755439,0
0.0.755403,0
0.0.755391,0
0.0.755355,0
0.0.755205,0
0.0.755121,0
0.0.755061,0
0.0.755035,0
0.0.754971,0
0.0.754879,0
0.0.754872,0
0.0.754848,0
0.0.754816,0
0.0.754775,0
0.0.754769,0
0.0.754756,0
0.0.754702,0
0.0.754653,0
0.0.754602,0
0.0.754590,0
0.0.754538,0
0.0.754392,0
0.0.754333,0
0.0.754309,0
0.0.754170,0
0.0.754112,0
0.0.754105,0
0.0.754098,0
0.0.754097,0
0.0.754096,0
0.0.754058,0
0.0.754043,0
0.0.753997,0
0.0.753983,0
0.0.753982,0
0.0.753947,0
0.0.753940,0
0.0.753900,360520.497036
0.0.753895,0
0.0.753891,0
0.0.753869,0
0.0.753753,0
0.0.753269,110139.49479
0.0.752776,190557.682841
0.0.752487,0
0.0.752407,0
0.0.751933,0
0.0.751446,0
0.0.751445,0
0.0.751441,0
0.0.751436,0
0.0.750744,0
0.0.749904,0
0.0.749646,10100
0.0.749389,0
0.0.749341,0
0.0.748919,22307669.431904
0.0.748525,0
0.0.747746,0
0.0.747584,0
0.0.746955,0
0.0.746679,0
0.0.746670,0
0.0.746655,0
0.0.746366,0
0.0.746256,0
0.0.745902,0
0.0.745549,0
0.0.745543,0
0.0.745538,0
0.0.745526,0
0.0.745517,0
0.0.745509,0
0.0.745491,0
0.0.745208,808056.973455
0.0.745160,0
0.0.744835,0
0.0.744431,0
0.0.744399,0
0.0.744140,0
0.0.744090,0
0.0.744045,0
0.0.743373,0
0.0.743203,0
0.0.743195,0
0.0.743059,0
0.0.742997,0
0.0.742988,0
0.0.742985,0
0.0.742981,0
0.0.742955,0
0.0.742949,0
0.0.742931,0
0.0.742863,0
0.0.742811,0
0.0.742760,0
0.0.742606,0
0.0.742559,0
0.0.742529,0
0.0.742515,0
0.0.742492,0
0.0.742262,0
0.0.742128,0
0.0.742026,0
0.0.742006,0
0.0.741994,0
0.0.741958,0
0.0.741900,0
0.0.741883,0
0.0.741866,0
0.0.741854,0
0.0.741767,0
0.0.741736,0
0.0.741724,0
0.0.741717,0
0.0.741650,0
0.0.741582,0
0.0.741484,0
0.0.741458,0
0.0.741409,0
0.0.741368,0
0.0.741316,0
0.0.741262,0
0.0.741253,0
0.0.741198,0
0.0.741195,0
0.0.741167,0
0.0.741128,0
0.0.741086,0
0.0.740974,0
0.0.740875,0
0.0.740606,0
0.0.740553,0
0.0.740493,0
0.0.740349,0
0.0.740297,0
0.0.740265,0
0.0.740263,0
0.0.740193,0
0.0.740178,0
0.0.740149,0
0.0.740146,0
0.0.740095,0
0.0.740091,0
0.0.740073,0
0.0.740035,0
0.0.739979,0
0.0.739919,0
0.0.739855,0
0.0.739772,0
0.0.739752,0
0.0.739733,0
0.0.739710,0
0.0.739674,0
0.0.739669,0
0.0.739648,0
0.0.739598,0
0.0.739597,0
0.0.739594,0
0.0.739580,0
0.0.739542,0
0.0.739510,0
0.0.739482,0
0.0.739440,0
0.0.739314,0
0.0.739285,0
0.0.739282,0
0.0.739198,0
0.0.739192,0
0.0.739163,0
0.0.739159,0
0.0.739141,0
0.0.739085,0
0.0.739070,0
0.0.739062,0
0.0.739047,0
0.0.739038,0
0.0.739029,0
0.0.739004,0
0.0.738978,0
0.0.738971,0
0.0.738950,0
0.0.738938,0
0.0.738906,0
0.0.738867,0
0.0.738864,0
0.0.738862,0
0.0.738821,0
0.0.738819,0
0.0.738818,0
0.0.738765,0
0.0.738738,0
0.0.738729,0
0.0.738696,0
0.0.738671,0
0.0.738597,0
0.0.738588,0
0.0.738548,0
0.0.738544,0
0.0.738515,0
0.0.738388,0
0.0.738332,0
0.0.738282,0
0.0.738238,0
0.0.738230,0
0.0.738187,0
0.0.738186,0
0.0.738170,0
0.0.738112,0
0.0.738032,0
0.0.738004,0.965718
0.0.737925,0
0.0.737850,0
0.0.737835,0
0.0.737717,0
0.0.737704,0
0.0.737698,0
0.0.737608,0
0.0.737542,0
0.0.737532,0
0.0.737509,0
0.0.737490,0
0.0.737315,0
0.0.736740,0
0.0.733192,0
0.0.732798,0
0.0.732708,0
0.0.732596,1100000
0.0.732516,0
0.0.732415,2123220.160877
0.0.729363,11455347.087284
0.0.728980,341000
0.0.728310,0
0.0.727005,5000
0.0.726545,0
0.0.725889,1238500
0.0.725194,9443754.319305
0.0.723496,0
0.0.723392,0
0.0.723254,0
0.0.722363,0
0.0.722083,0
0.0.721967,0
0.0.721931,0
0.0.721340,0
0.0.721071,0
0.0.721012,0
0.0.720933,0
0.0.720684,0
0.0.720389,0
0.0.719428,0
0.0.719059,0
0.0.718902,0
0.0.718696,0
0.0.718647,0
0.0.718590,0
0.0.718508,0
0.0.718501,0
0.0.718353,0
0.0.717256,0
0.0.715652,0
0.0.715193,0
0.0.713612,0
0.0.713526,0
0.0.713117,0
0.0.712972,0
0.0.712936,0
0.0.712903,0
0.0.712829,0
0.0.712793,0
0.0.712785,0
0.0.712778,0
0.0.712757,0
0.0.712682,0
0.0.712650,0
0.0.712590,0
0.0.712582,0
0.0.712544,0
0.0.712541,0
0.0.712479,0
0.0.712475,0
0.0.712474,0
0.0.712440,0
0.0.712438,0
0.0.712414,0
0.0.712199,0
0.0.712193,0
0.0.712143,0
0.0.711918,0
0.0.711905,0
0.0.711782,0
0.0.711723,0
0.0.711688,0
0.0.711656,0
0.0.711628,0
0.0.711586,0
0.0.711545,0
0.0.711529,0
0.0.711528,0
0.0.711422,0
0.0.711387,0
0.0.711381,0
0.0.711373,0
0.0.711365,0
0.0.711357,0
0.0.711343,0
0.0.711335,0
0.0.711309,0
0.0.711246,0
0.0.711232,0
0.0.711223,0
0.0.711186,0
0.0.711176,0
0.0.711167,0
0.0.711150,0
0.0.711137,0
0.0.711135,0
0.0.711093,0
0.0.710996,0
0.0.710988,0
0.0.710986,0
0.0.710985,0
0.0.710980,0
0.0.710979,0
0.0.710952,0
0.0.710946,0
0.0.710939,0
0.0.710933,0
0.0.710917,0
0.0.710910,0
0.0.710897,0
0.0.710896,0
0.0.710895,0
0.0.710889,0
0.0.710884,0
0.0.710882,0
0.0.710877,0
0.0.710870,0
0.0.710824,0
0.0.710820,0
0.0.710817,0
0.0.710799,0
0.0.710782,0
0.0.710761,0
0.0.710758,0
0.0.710752,0
0.0.710747,0
0.0.710744,0
0.0.710730,0
0.0.710725,0
0.0.710718,0
0.0.710707,0
0.0.710670,0
0.0.710659,0
0.0.710643,0
0.0.710635,0
0.0.710634,0
0.0.710615,0
0.0.710573,0
0.0.710570,0
0.0.710569,0
0.0.710568,0
0.0.710545,0
0.0.710533,0
0.0.710501,0
0.0.710490,0
0.0.710467,0
0.0.710462,0
0.0.710439,0
0.0.710431,0
0.0.710415,0
0.0.710400,0
0.0.710397,0
0.0.710394,0
0.0.710380,0
0.0.710377,0
0.0.710357,0
0.0.710339,0
0.0.710286,0
0.0.710283,0
0.0.710272,0
0.0.710157,0
0.0.710070,0
0.0.710034,0
0.0.710017,0
0.0.710002,0
0.0.709966,0
0.0.709943,0
0.0.709901,0
0.0.709857,0
0.0.709828,0
0.0.709803,0
0.0.709687,0
0.0.709672,0
0.0.709383,0
0.0.709318,0
0.0.709292,0
0.0.709278,0
0.0.709276,0
0.0.709272,0
0.0.709251,0
0.0.709248,0
0.0.709209,0
0.0.709208,0
0.0.709199,0
0.0.709162,0
0.0.709157,0
0.0.709143,0
0.0.709140,0
0.0.709139,0
0.0.709138,0
0.0.709128,0
0.0.709105,0
0.0.709100,0
0.0.709096,0
0.0.709093,0
0.0.709082,0
0.0.709066,0
0.0.709039,0
0.0.709038,0
0.0.709037,0
0.0.709034,0
0.0.709027,0
0.0.708974,0
0.0.708217,15499588.217977
0.0.707946,0
0.0.707863,0
0.0.707855,0
0.0.707749,8739800.495705
0.0.707585,0
0.0.707473,4158591.050972
0.0.707149,95000
0.0.706608,1155948.62969
0.0.706342,0
0.0.706113,7911966.271468
0.0.705991,0
0.0.705651,0
0.0.704883,38153058.095929
0.0.704837,0
0.0.704472,0
0.0.702708,100
0.0.702482,54103.111453
0.0.701228,0
0.0.700400,0
0.0.700278,4331.148783
0.0.699534,0
0.0.697581,0
0.0.697552,0
0.0.697435,0
0.0.697001,0
0.0.696998,0
0.0.696949,0
0.0.696904,0
0.0.696215,0
0.0.696175,0
0.0.696049,24351861.101329
0.0.695620,0
0.0.694381,0
0.0.694156,285001.837063
0.0.693645,100
0.0.693263,0
0.0.692862,0
0.0.692756,0
0.0.692319,5179341.530432
0.0.692010,21000
0.0.691715,0
0.0.691146,8550001
0.0.690486,13894759.576085
0.0.689034,0
0.0.688593,5414697.692837
0.0.686832,0
0.0.684055,0
0.0.683981,0
0.0.683607,5827.796501
0.0.683376,0
0.0.681405,1660
0.0.680340,0
0.0.679541,1537.496491
0.0.675842,0
0.0.673124,0
0.0.672458,0
0.0.672456,0
0.0.672346,0
0.0.672332,0
0.0.672185,0
0.0.672160,0
0.0.672056,24933.013375
0.0.672044,0
0.0.672042,0
0.0.672033,0
0.0.672028,0
0.0.671995,0
0.0.671970,0
0.0.671951,0
0.0.671944,0
0.0.671931,0
0.0.671880,0
0.0.671861,0
0.0.671835,0
0.0.671834,0
0.0.671823,0
0.0.671795,0
0.0.671790,0
0.0.667771,0
0.0.665613,40000
0.0.665092,0
0.0.664329,491.005254
0.0.664004,0
0.0.663924,2173.69
0.0.663891,0
0.0.663808,0.003899
0.0.663806,0
0.0.663580,1105
0.0.663297,0
0.0.662699,1021500
0.0.662676,0
0.0.662421,0
0.0.662420,0
0.0.662360,311083.002471
0.0.662225,0
0.0.662177,0
0.0.661822,0
0.0.661425,0.35013
0.0.660788,0
0.0.659962,10090897.68465
0.0.658217,0
0.0.657759,0
0.0.657657,0
0.0.657631,3000000
0.0.657506,0
0.0.657417,0
0.0.657097,0
0.0.656864,2500
0.0.656199,0
0.0.656079,4250000
0.0.655794,206101.349799
0.0.655736,0
0.0.655516,0
0.0.654391,0
0.0.654163,0
0.0.653749,1260900
0.0.653082,5261054.096349
0.0.651457,4095313.721638
0.0.650709,0
0.0.646656,0
0.0.644679,0
0.0.644545,0
0.0.644233,1000000
0.0.643967,0
0.0.643849,326000
0.0.643848,8500
0.0.643109,0
0.0.641930,500000
0.0.641771,8500
0.0.641422,3016341.987842
0.0.641414,0
0.0.640642,0
0.0.640286,17019068.772809
0.0.640041,0
0.0.639006,0
0.0.638800,16601879.022737
0.0.638721,30500
0.0.638621,8969991.207051
0.0.638571,0
0.0.638341,0
0.0.637134,0
0.0.636142,320829.705927
0.0.635990,0
0.0.633800,0
0.0.627663,15192744.596439
0.0.627512,384.324085
0.0.626579,0
0.0.625759,25214.972774
0.0.624045,0
0.0.623991,0
0.0.623641,0
0.0.622222,84267.17014
0.0.621654,0
0.0.621643,8711715.748182
0.0.621588,0
0.0.621549,1000000
0.0.621413,500000
0.0.621029,0
0.0.618278,2014500
0.0.617606,0
0.0.616680,0
0.0.615651,0
0.0.613203,0
0.0.610393,0
0.0.601681,0
0.0.599826,0
0.0.599260,0
0.0.599252,0
0.0.597763,0
0.0.597654,0
0.0.592746,0
0.0.591858,0
0.0.589629,7317633.026663
0.0.589369,0
0.0.589122,72.389821
0.0.588570,6000
0.0.588348,0
0.0.588147,0
0.0.587477,0
0.0.586959,720000
0.0.585529,883959.348801
0.0.585415,0
0.0.583707,0
0.0.582965,0
0.0.582554,0
0.0.581943,2500
0.0.581077,400737.73825
0.0.580450,7500
0.0.576604,0
0.0.576045,0
0.0.575264,7246.724455
0.0.568215,0
0.0.568040,5000000
0.0.563591,1000000
0.0.560571,0
0.0.557223,0
0.0.555599,58000
0.0.555410,0
0.0.554998,1000000
0.0.552094,0
0.0.544814,1000000
0.0.543004,0
0.0.542679,0
0.0.541255,0
0.0.541081,0
0.0.535938,0
0.0.531054,0
0.0.525256,3028108.698785
0.0.523118,0
0.0.518487,743.96
0.0.517697,0
0.0.516255,0
0.0.516249,0
0.0.514706,0
0.0.514310,0
0.0.513587,0
0.0.513577,112000
0.0.513419,12938415.552616
0.0.513367,1410036.093244
0.0.513161,0
0.0.512336,0
0.0.512226,0
0.0.511574,0
0.0.511420,464.16
0.0.510265,0
0.0.509965,0
0.0.509518,0
0.0.509426,0
0.0.508239,5368701
0.0.506675,0
0.0.506450,3147130.981691
0.0.505765,0
0.0.505567,5465901
0.0.505487,0
0.0.504139,1333.376174
0.0.503513,1666
0.0.502561,264.516818
0.0.501869,0
0.0.500949,53430438.08973
0.0.500820,0
0.0.499732,65500
0.0.497626,5000
0.0.495601,0
0.0.492429,0
0.0.490712,1000
0.0.490641,2500
0.0.490164,0
0.0.490092,287353.62959
0.0.489818,2519.676492
0.0.488329,0
0.0.487358,0
0.0.486935,0
0.0.485700,0
0.0.485420,0
0.0.483509,1003625.62
0.0.483000,0
0.0.482874,0
0.0.482477,0
0.0.482069,0
0.0.481315,0
0.0.480759,0
0.0.480627,0
0.0.480298,0
0.0.480280,207.679812
0.0.479867,0
0.0.476465,0
0.0.467766,90000
0.0.467171,1911145.555141
0.0.467167,0
0.0.467126,0
0.0.460891,1040558.406528
0.0.460602,57500
0.0.458800,5724.80533
0.0.456097,1819.004924
0.0.456022,0
0.0.455866,0
0.0.455622,2351859.952888
0.0.455391,43299054.768982
0.0.455364,0
0.0.455117,19096341.190659
0.0.454959,9759761.952443
0.0.454943,0
0.0.454916,0
0.0.454556,0
0.0.454500,2500
0.0.454451,0
0.0.454022,250000
0.0.453232,0
0.0.452841,0
0.0.446451,153224.271707
0.0.428186,1003.033664
0.0.428115,0
0.0.427529,0
0.0.401124,0
0.0.364258,0
0.0.357364,0
0.0.355724,0
0.0.355436,1010000
0.0.355094,754.238024
0.0.350852,0
0.0.333165,0
0.0.324359,3500
0.0.316647,100
0.0.309325,0
0.0.289304,0
0.0.273704,0
0.0.263037,227912634.290262
0.0.168217,0
0.0.161888,14809079.883336
0.0.154447,0
0.0.140156,121465.863645
0.0.121378,19219916.319856
0.0.105306,0
0.0.53920,0
0.0.52231,0
0.0.52165,0
0.0.48736,415910230.707121
0.0.44278,5300000.877063
0.0.44268,26285.193657
0.0.38610,0
0.0.33620,1618649.155265
0.0.20885,0
0.0.9485,0
0.0.2595,59457.485377
0.0.1296,1527572447.305673
